dummy[]	data[]
7178	0.3206
7179	0.1262
7180	0.3351
7181	0.2339
7182	-0.3587
7183	0.02136
7184	-0.1046
7185	-0.1539
7186	0.756
7187	0.1718
7188	0.03269
7189	0.4462
7190	0.6829
7191	0.1045
7192	0.09742
7193	-0.09424
7194	0.324
7195	0.3214
7196	-0.6243
7197	0.6076
7198	-0.574
7199	0.09266
7200	0.4719
7201	0.001117
7202	0.169
7203	0.08464
7204	0.2474
7205	0.6553
7206	-0.3326
7207	0.3642
7208	0.1565
7209	-0.9552
7210	0.08291
7211	0.1937
7212	0.01833
7213	0.4112
7214	-0.3054
7215	-0.1907
7216	0.406
7217	0.8015
7218	0.1415
7219	-0.02051
7220	0.1729
7221	1.314
7222	-0.7589
7223	-0.2357
7224	0.5167
7225	0.1423
7226	0.1096
7227	0.7135
7228	0.03817
7229	0.6258
7230	0.02042
7231	0.07614
7232	-0.2551
7233	0.4403
7234	-0.2387
7235	0.005829
7236	0.3242
7237	0.2729
7238	-0.5162
7239	-0.3226
7240	-0.4752
7241	-0.1585
7242	0.9321
7243	0.08833
7244	0.4271
7245	-0.02166
7246	-0.2923
7247	0.003499
7248	1.013
7249	0.2757
7250	-0.5367
7251	0.3925
7252	0.292
7253	0.2068
7254	0.1295
7255	0.1299
7256	0.5098
7257	0.2775
7258	-0.462
7259	0.3206
7260	-0.07639
7261	-0.8704
7262	-0.005765
7263	-0.05742
7264	-0.1336
7265	-0.7603
7266	0.05641
7267	0.1069
7268	0.7922
7269	-0.2451
7270	-0.1215
7271	0.5095
7272	0.4228
7273	0.2697
7274	-0.01639
7275	0.2145
7276	0.6841
7277	0.3961
7278	-0.02891
7279	0.2127
7280	0.2071
7281	0.3695
7282	0.6774
7283	-0.04452
7284	0.6858
7285	0.229
7286	-0.19
7287	-0.3219
7288	-0.7752
7289	0.1567
7290	0.2934
7291	-0.05264
7292	-0.2264
7293	0.3696
7294	0.6048
7295	0.6438
7296	0.2341
7297	0.3085
7298	0.297
7299	0.4832
7300	-0.5326
7301	0.5766
7302	-0.3625
7303	-0.1947
7304	0.2704
7305	0.03045
7306	0.246
7307	0.4464
7308	-0.1821
7309	-0.4037
7310	0.649
7311	-0.1368
7312	0.2697
7313	-0.3567
7314	-0.01926
7315	-0.3906
7316	0.1964
7317	0.4189
7318	0.5785
7319	0.1837
7320	0.6907
7321	0.2706
7322	-0.9895
7323	-0.2873
7324	-0.03072
7325	0.3426
7326	-1.281
7327	1.191
7328	0.3923
7329	0.2293
7330	-0.09673
7331	0.3284
7332	0.0322
7333	-0.0293
7334	0.2275
7335	-0.04454
7336	0.1166
7337	0.3288
7338	0.2523
7339	0.1861
7340	0.02007
7341	-0.5707
7342	-0.00633
7343	0.4797
7344	-0.0474
7345	0.323
7346	-0.146
7347	-0.2638
7348	0.106
7349	-0.1257
7350	0.1303
7351	0.06573
7352	-0.2796
7353	0.5895
7354	0.3182
7355	0.4706
7356	-0.3371
7357	0.7777
7358	0.4137
7359	0.364
7360	-0.2016
7361	-0.4658
7362	0.3938
7363	-0.7347
7364	0.3753
7365	-0.01096
7366	-0.2053
7367	0.2012
7368	0.3802
7369	-0.2792
7370	0.2929
7371	-0.09927
7372	-0.2386
7373	-0.2856
7374	-0.5105
7375	0.431
7376	-0.1711
7377	0.8365
7378	0.8019
7379	0.1857
7380	0.4418
7381	0.1671
7382	-0.3376
7383	0.08234
7384	-0.4785
7385	-0.245
7386	-0.2724
7387	0.1259
7388	0.2949
7389	-0.4927
7390	-0.4683
7391	-0.3591
7392	0.5208
7393	0.05427
7394	0.1588
7395	-0.9994
7396	0.7616
7397	1.033
7398	-0.6435
7399	0.648
7400	0.6391
7401	-0.7548
7402	0.2217
7403	-0.03269
7404	-0.3676
7405	-0.6866
7406	0.3096
7407	0.04736
7408	-0.0454
7409	-0.4266
7410	-0.5167
7411	0.3618
7412	-0.4255
7413	-0.2531
7414	0.00199
7415	0.9836
7416	0.8687
7417	-0.01911
7418	0.3759
7419	0.9494
7420	-0.2313
7421	-0.8663
7422	0.1553
7423	-0.4452
7424	-0.01933
7425	0.4812
7426	0.4746
7427	1.029
7428	0.5622
7429	-0.2059
7430	0.1486
7431	0.3402
7432	0.1245
7433	-0.1526
7434	-0.06904
7435	-0.1612
7436	0.6367
7437	-0.5151
7438	0.3769
7439	0.168
7440	-0.3993
7441	0.3118
7442	-0.01793
7443	0.2463
7444	-0.8496
7445	-0.4397
7446	0.01011
7447	-0.07103
7448	-0.02088
7449	0.1392
7450	0.1567
7451	0.6725
7452	-0.2742
7453	-0.4169
7454	-0.462
7455	0.1652
7456	-0.458
7457	0.2266
7458	-0.2024
7459	-0.1694
7460	-0.2127
7461	-0.1387
7462	0.3341
7463	0.3833
7464	0.1957
7465	0.2801
7466	-0.5094
7467	-0.4579
7468	0.09782
7469	0.43
7470	0.847
7471	0.09586
7472	0.3149
7473	0.04201
7474	-0.2464
7475	-0.3179
7476	0.0681
7477	1.105
7478	-0.1412
7479	0.01617
7480	-0.3404
7481	0.8676
7482	-0.2407
7483	1.078
7484	-0.2088
7485	0.3775
7486	0.1509
7487	-0.2156
7488	0.3153
7489	-0.2646
7490	0.7541
7491	-0.1841
7492	0.2782
7493	0.07251
7494	-0.1306
7495	-0.3898
7496	-0.4157
7497	-0.2696
7498	0.7852
7499	0.1861
7500	0.7813
7501	-0.4833
7502	0.2759
7503	1.297
7504	0.2523
7505	0.1867
7506	-0.4773
7507	-0.04386
7508	-0.2327
7509	0.1679
7510	0.1843
7511	0.1609
7512	0.7329
7513	-0.3882
7514	-0.1245
7515	0.3645
7516	-0.08625
7517	-0.7558
7518	0.04543
7519	0.3422
7520	0.04395
7521	0.1072
7522	-0.09246
7523	0.2477
7524	0.8266
7525	-0.07465
7526	0.8385
7527	0.28
7528	0.2807
7529	-0.5542
7530	-0.08342
7531	-0.9937
7532	-0.1694
7533	0.408
7534	0.5456
7535	-0.5247
7536	0.1693
7537	-0.5656
7538	0.1663
7539	-0.2163
7540	0.4781
7541	-0.3095
7542	0.6464
7543	0.03636
7544	-0.3455
7545	0.349
7546	-0.355
7547	0.009266
7548	0.08209
7549	0.4317
7550	0.01195
7551	-0.5855
7552	-0.3396
7553	-0.3415
7554	-1.154
7555	0.3956
7556	0.08794
7557	-0.04632
7558	0.08088
7559	-0.7495
7560	-0.4597
7561	0.1902
7562	0.7384
7563	0.1744
7564	-0.2622
7565	0.03428
7566	0.005208
7567	0.5684
7568	-0.24
7569	-0.5732
7570	-0.004635
7571	-0.03576
7572	-0.4303
7573	-1.125
7574	0.3109
7575	-0.07051
7576	0.003266
7577	0.4302
7578	0.1907
7579	0.4436
7580	-0.3568
7581	0.531
7582	0.5627
7583	0.4227
7584	0.4064
7585	0.3668
7586	0.3122
7587	0.5839
7588	-0.4371
7589	-0.243
7590	-0.08327
7591	-1.09
7592	-0.01673
7593	0.2672
7594	-0.8682
7595	-0.2562
7596	0.5652
7597	-0.223
7598	0.3757
7599	-0.3613
7600	0.5879
7601	-0.2139
7602	0.1927
7603	-0.2461
7604	-0.2517
7605	0.2816
7606	-0.6177
7607	-0.003081
7608	-0.3157
7609	0.2478
7610	0.2764
7611	0.1581
7612	0.1045
7613	0.2325
7614	0.1202
7615	0.2203
7616	-0.2389
7617	0.3481
7618	0.2798
7619	0.8993
7620	-0.8195
7621	0.3813
7622	-0.2413
7623	-0.1448
7624	-0.1993
7625	-0.3932
7626	0.1371
7627	-0.1297
7628	0.7853
7629	0.01456
7630	0.3112
7631	-1.077
7632	-0.08927
7633	0.6795
7634	0.216
7635	0.8241
7636	0.5312
7637	0.3198
7638	-0.6872
7639	0.5396
7640	-0.109
7641	0.3168
7642	0.05247
7643	0.01004
7644	-0.6505
7645	0.513
7646	0.6626
7647	0.6204
7648	-0.3335
7649	0.2022
7650	0.1738
7651	0.1493
7652	0.1673
7653	0.2231
7654	0.3303
7655	0.767
7656	-0.3865
7657	-0.204
7658	-0.7405
7659	0.4571
7660	-0.6012
7661	0.408
7662	0.2974
7663	-0.2138
7664	-0.2116
7665	-0.3201
7666	0.205
7667	-0.02033
7668	-0.1824
7669	-0.1068
7670	0.3468
7671	-0.656
7672	0.6758
7673	-0.09089
7674	0.4361
7675	0.3918
7676	0.008048
7677	0.1746
7678	-0.04421
7679	0.1138
7680	0.6079
7681	-0.311
7682	-0.217
7683	0.05991
7684	0.6395
7685	0.4128
7686	-0.2035
7687	-0.3299
7688	-0.5673
7689	0.03402
7690	0.01749
7691	-0.3147
7692	0.5085
7693	0.3398
7694	-0.4495
7695	0.05485
7696	0.2371
7697	0.2258
7698	0.1024
7699	0.4464
7700	-0.566
7701	0.6807
7702	0.5297
7703	0.2995
7704	-0.1657
7705	-0.1571
7706	0.7731
7707	0.1423
7708	-0.08608
7709	0.004112
7710	0.885
7711	-0.3641
7712	-0.2469
7713	0.1795
7714	-0.3596
7715	-0.301
7716	0.1325
7717	-0.4251
7718	0.4635
7719	0.3398
7720	0.6286
7721	0.2455
7722	-0.5754
7723	-0.2766
7724	-0.2161
7725	-0.1249
7726	-0.4334
7727	0.1538
7728	-0.3143
7729	-0.968
7730	-0.1824
7731	0.3559
7732	-0.4056
7733	0.1902
7734	-0.007067
7735	-0.5321
7736	-0.08631
7737	-0.1689
7738	-0.2315
7739	-0.07719
7740	0.4758
7741	-0.7017
7742	-0.7851
7743	0.5556
7744	-0.5867
7745	-0.002858
7746	0.1848
7747	0.1846
7748	-0.6117
7749	0.09231
7750	-0.3613
7751	-0.3044
7752	-0.08377
7753	0.5891
7754	-0.3649
7755	0.3435
7756	-0.146
7757	-0.1442
7758	-0.5007
7759	0.1372
7760	-0.7109
7761	0.1974
7762	0.373
7763	0.4474
7764	-0.1903
7765	0.05776
7766	0.4111
7767	-0.003742
7768	0.2449
7769	-0.4824
7770	-9.314E-4
7771	-0.4307
7772	-0.2552
7773	-0.741
7774	-0.2138
7775	-0.2163
7776	-0.04975
7777	0.4848
7778	-0.3287
7779	-0.06621
7780	-0.225
7781	0.02445
7782	0.1704
7783	-0.6667
7784	-0.5377
7785	0.1409
7786	-0.1655
7787	-0.4184
7788	0.3169
7789	-0.4936
7790	0.5382
7791	-0.3402
7792	0.004066
7793	0.5053
7794	-0.7455
7795	-0.5292
7796	0.3954
7797	-0.1269
7798	0.04214
7799	0.6741
7800	-0.1808
7801	-0.2581
7802	0.9204
7803	0.193
7804	0.674
7805	0.1164
7806	0.3625
7807	0.2866
7808	-0.03186
7809	-0.3867
7810	0.1908
7811	-0.1511
7812	-0.1471
7813	-0.1082
7814	0.5008
7815	-0.3153
7816	0.6964
7817	0.5003
7818	-0.2611
7819	-0.4053
7820	0.04001
7821	0.1541
7822	0.1817
7823	-0.4353
7824	0.5156
7825	-0.3052
7826	0.3729
7827	-0.6706
7828	-0.1413
7829	-0.5895
7830	0.7503
7831	0.3614
7832	0.1495
7833	0.2242
7834	0.4626
7835	0.2405
7836	-0.2884
7837	-0.2513
7838	0.05748
7839	-0.2235
7840	-0.06031
7841	0.5196
7842	0.09398
7843	-0.391
7844	0.5256
7845	0.2363
7846	-0.2326
7847	-0.6175
7848	0.1957
7849	-0.5045
7850	-0.1655
7851	-0.5015
7852	-0.0322
7853	0.4407
7854	0.3497
7855	0.3047
7856	0.03046
7857	0.04685
7858	-0.1099
7859	-0.3483
7860	0.6245
7861	-0.03137
7862	-0.08187
7863	0.2064
7864	0.1907
7865	-0.2572
7866	0.113
7867	0.7148
7868	-0.5242
7869	0.7334
7870	-0.04846
7871	0.2697
7872	-0.2091
7873	-0.1385
7874	0.1052
7875	0.02109
7876	0.3118
7877	-0.6125
7878	0.1515
7879	-0.1609
7880	-0.08587
7881	0.6496
7882	0.2356
7883	0.4404
7884	-0.4109
7885	0.1996
7886	-0.2581
7887	0.08904
7888	-0.2445
7889	-0.2558
7890	-0.1262
7891	-0.2207
7892	-0.1146
7893	-0.01294
7894	1.393
7895	0.6867
7896	0.3801
7897	0.1165
7898	-0.02978
7899	-0.9128
7900	0.3608
7901	0.8569
7902	0.2618
7903	0.5535
7904	0.1271
7905	-0.3542
7906	0.005314
7907	0.7484
7908	-0.07986
7909	0.9127
7910	0.3314
7911	-0.3596
7912	-0.1605
7913	-0.08304
7914	-0.223
7915	0.259
7916	0.4364
7917	-0.3474
7918	0.2609
7919	0.1896
7920	-0.02794
7921	-0.05613
7922	-0.2807
7923	-0.2153
7924	-0.4983
7925	0.2891
7926	0.3181
7927	-0.03933
7928	0.09967
7929	-0.2866
7930	-0.4862
7931	0.3102
7932	0.09593
7933	0.7919
7934	-0.3484
7935	-0.483
7936	-0.3447
7937	0.02383
7938	-0.567
7939	0.4072
7940	0.2672
7941	-0.3224
7942	-0.008228
7943	-0.2901
7944	-0.1254
7945	0.36
7946	0.5718
7947	-1.258
7948	-0.5684
7949	-0.2938
7950	0.2615
7951	-0.103
7952	-0.0906
7953	0.3441
7954	-0.4348
7955	-0.3518
7956	-0.4019
7957	-0.0209
7958	-0.3076
7959	0.2501
7960	-0.6037
7961	-0.1465
7962	0.09169
7963	-0.188
7964	-0.1765
7965	-0.00296
7966	0.1357
7967	0.1815
7968	-0.1286
7969	-0.2306
7970	0.2467
7971	-0.1073
7972	0.05452
7973	-0.3119
7974	0.5607
7975	0.2485
7976	1.161
7977	-0.4302
7978	0.02701
7979	0.06682
7980	0.5646
7981	-0.1847
7982	0.001601
7983	-0.1034
7984	0.2377
7985	0.1832
7986	-0.3426
7987	0.8661
7988	-0.2057
7989	0.259
7990	0.4628
7991	-0.124
7992	-0.07564
7993	0.2325
7994	-1.114
7995	-0.3197
7996	0.4867
7997	-0.07695
7998	-0.2675
7999	0.3108
8000	-0.1397
8001	-0.2011
8002	0.1842
8003	0.2411
8004	0.1572
8005	0.04286
8006	0.01401
8007	0.3387
8008	0.1655
8009	0.4065
8010	0.1819
8011	-0.3591
8012	0.1745
8013	0.6291
8014	-0.3108
8015	0.3133
8016	0.4046
8017	0.05457
8018	0.944
8019	0.1133
8020	-0.1725
8021	-0.2454
8022	0.7571
8023	-1.007
8024	0.3638
8025	-0.9605
8026	0.5819
8027	-0.3759
8028	-0.3577
8029	0.1868
8030	1.189
8031	-0.2509
8032	0.5459
8033	0.01766
8034	0.4108
8035	0.06337
8036	0.6787
8037	0.4843
8038	0.02372
8039	-0.1705
8040	0.22
8041	0.5596
8042	0.055
8043	-0.1103
8044	0.9247
8045	0.5481
8046	-0.4401
8047	-0.2524
8048	0.1843
8049	-0.5962
8050	-0.3772
8051	-0.5734
8052	0.4445
8053	0.4693
8054	-0.1341
8055	0.4664
8056	-0.5039
8057	0.3643
8058	0.4497
8059	0.1423
8060	-0.4532
8061	0.3836
8062	0.2218
8063	0.7355
8064	0.5199
8065	0.2307
8066	0.3852
8067	-0.5724
8068	0.3966
8069	0.4449
8070	-0.3363
8071	-0.1309
8072	-0.1634
8073	-0.3444
8074	0.7324
8075	-0.3146
8076	-0.3102
8077	-0.3839
8078	0.2193
8079	0.423
8080	0.2151
8081	-1.541
8082	0.04956
8083	-0.06295
8084	0.3557
8085	-0.2278
8086	0.02582
8087	-0.03482
8088	-0.1135
8089	-0.3509
8090	0.08007
8091	0.1196
8092	0.41
8093	-0.001403
8094	0.5086
8095	-0.1806
8096	0.00959
8097	-0.06606
8098	0.2944
8099	0.03633
8100	-0.1902
8101	-0.5065
8102	0.5256
8103	-0.6246
8104	0.3819
8105	-0.07222
8106	-0.2901
8107	-0.2933
8108	-0.03182
8109	0.6179
8110	-0.3736
8111	-0.1742
8112	-0.7202
8113	0.2309
8114	-0.1602
8115	0.02427
8116	-0.5536
8117	-0.4722
8118	0.6414
8119	-0.4914
8120	-0.3111
8121	0.2904
8122	-0.21
8123	0.4364
8124	-0.4611
8125	-0.1195
8126	-0.1018
8127	-0.5445
8128	0.2334
8129	-0.4139
8130	0.0748
8131	0.5295
8132	-0.2504
8133	0.4082
8134	0.2924
8135	-0.4663
8136	0.3257
8137	0.2111
8138	-0.2382
8139	-0.3591
8140	0.4379
8141	-0.0363
8142	-0.2212
8143	-0.0491
8144	0.5867
8145	0.04183
8146	-0.463
8147	0.5647
8148	0.09165
8149	0.08561
8150	0.4996
8151	-0.2646
8152	-0.2341
8153	0.4183
8154	-0.03182
8155	-0.8371
8156	-0.05938
8157	0.02548
8158	0.3952
8159	0.211
8160	0.6179
8161	-0.1493
8162	-0.5468
8163	0.08944
8164	-0.1472
8165	-0.06252
8166	1.306
8167	0.1723
8168	0.6222
8169	0.3417
8170	0.3817
8171	0.6728
8172	0.1747
8173	0.227
8174	0.7632
8175	0.5201
8176	0.03884
8177	0.6231
8178	0.2189
8179	0.02012
8180	-0.4191
8181	0.3065
8182	-0.4847
8183	0.4618
8184	0.1364
8185	0.03377
8186	0.1066
8187	-0.1098
8188	0.1312
8189	-0.5109
8190	0.2052
8191	0.2234
8192	-0.2171
8193	0.2557
8194	-0.2086
8195	-0.4913
8196	0.3953
8197	-0.1824
8198	-0.1408
8199	0.1162
8200	-0.4052
8201	-0.0846
8202	0.127
8203	0.4217
8204	0.2905
8205	-0.04439
8206	0.5326
8207	-0.7065
8208	-0.4031
8209	0.6271
8210	-0.1662
8211	-0.6672
8212	-0.6709
8213	0.8291
8214	-0.05222
8215	0.1245
8216	0.3381
8217	-0.2856
8218	0.6966
8219	0.1411
8220	-0.02676
8221	-0.1123
8222	-0.08871
8223	-0.1312
8224	-0.3135
8225	-0.09955
8226	-0.0674
8227	1.259
8228	0.3313
8229	0.2794
8230	0.7241
8231	0.2713
8232	-0.07003
8233	-0.1333
8234	0.3393
8235	0.3303
8236	-0.41
8237	0.1767
8238	-0.1289
8239	0.195
8240	0.6503
8241	0.3338
8242	-0.3818
8243	0.1577
8244	0.08818
8245	-0.5235
8246	0.6653
8247	0.3187
8248	0.4229
8249	-0.5277
8250	-0.7251
8251	0.3122
8252	0.006353
8253	-0.2068
8254	-0.03887
8255	0.3139
8256	0.6375
8257	-0.1683
8258	-0.311
8259	0.5085
8260	0.5374
8261	0.3197
8262	-0.7454
8263	-0.8023
8264	0.2009
8265	0.04257
8266	-0.1836
8267	0.05645
8268	0.2254
8269	-0.1573
8270	0.5053
8271	0.7373
8272	0.0946
8273	-0.08146
8274	-1.146
8275	0.08514
8276	-0.4225
8277	0.6166
8278	-0.08756
8279	0.3153
8280	-0.1449
8281	0.3618
8282	-0.3297
8283	-0.01321
8284	0.3758
8285	0.05977
8286	-0.2354
8287	0.4863
8288	0.209
8289	-0.4697
8290	0.3064
8291	0.3778
8292	-0.1463
8293	0.06939
8294	0.4504
8295	0.6262
8296	-0.44
8297	0.7351
8298	-0.6852
8299	0.3012
8300	0.9456
8301	0.1422
8302	-0.03172
8303	0.1606
8304	0.2004
8305	-0.04212
8306	-0.2405
8307	0.5431
8308	0.2042
8309	-0.1099
8310	0.3804
8311	-0.1167
8312	-0.4834
8313	-0.4192
8314	0.00477
8315	-0.3479
8316	-0.4661
8317	0.413
8318	-0.7483
8319	0.321
8320	-0.1612
8321	0.2603
8322	-0.118
8323	0.09015
8324	1.058
8325	-0.1295
8326	-0.2298
8327	-0.1671
8328	0.5374
8329	-0.05205
8330	0.5664
8331	0.2111
8332	0.03776
8333	0.2576
8334	0.111
8335	0.788
8336	-0.06599
8337	-0.3021
8338	0.1168
8339	0.1292
8340	-0.1505
8341	0.05527
8342	0.3011
8343	0.1254
8344	-0.08708
8345	0.3954
8346	0.1031
8347	-0.2775
8348	0.6285
8349	-0.05354
8350	-0.05931
8351	-0.1783
8352	-0.536
8353	0.4302
8354	0.1013
8355	0.06204
8356	-0.7767
8357	-0.06596
8358	0.1032
8359	0.111
8360	0.04919
8361	-0.2212
8362	-0.4876
8363	-0.1784
8364	-0.3591
8365	0.3331
8366	-0.1181
8367	-0.4997
8368	0.4972
8369	0.09446
8370	-0.09322
8371	0.3295
8372	0.09692
8373	0.1741
8374	0.5313
8375	-0.07842
8376	0.863
8377	-0.3027
8378	0.3931
8379	-0.2632
8380	0.00513
8381	-0.7072
8382	-0.1584
8383	0.7119
8384	-0.4109
8385	-0.2185
8386	-0.07766
8387	-0.4583
8388	0.3764
8389	0.2104
8390	-0.7393
8391	0.1284
8392	0.36
8393	0.4259
8394	0.2848
8395	-0.3193
8396	0.57
8397	0.4464
8398	-0.1351
8399	0.4357
8400	-0.2916
8401	0.163
8402	0.3375
8403	0.3727
8404	-0.06793
8405	0.3471
8406	0.3267
8407	0.1879
8408	0.001097
8409	-0.4174
8410	0.2826
8411	0.5154
8412	-0.1864
8413	0.2929
8414	0.1286
8415	0.8097
8416	0.4344
8417	-0.266
8418	-0.298
8419	-0.5259
8420	0.1056
8421	-0.6646
8422	0.2322
8423	0.3713
8424	-0.4657
8425	-0.1085
8426	0.2407
8427	-0.6291
8428	0.6295
8429	0.2548
8430	0.2943
8431	-0.06066
8432	0.001992
8433	0.2379
8434	0.06671
8435	0.4372
8436	0.1471
8437	0.1164
8438	0.3296
8439	-0.09807
8440	0.05056
8441	0.1317
8442	0.04993
8443	0.1276
8444	0.3054
8445	0.07925
8446	0.07364
8447	0.2034
8448	0.3518
8449	0.3124
8450	-0.2445
8451	0.4738
8452	0.5063
8453	-0.04915
8454	0.3752
8455	-0.3088
8456	-0.3347
8457	0.259
8458	-0.02619
8459	0.8002
8460	-0.7317
8461	-0.8823
8462	0.2687
8463	-0.4865
8464	-0.684
8465	0.1611
8466	-0.2641
8467	-0.5648
8468	0.2511
8469	0.07565
8470	-0.2213
8471	0.3339
8472	0.6065
8473	-0.3024
8474	0.2591
8475	0.07001
8476	-0.2224
8477	-0.06566
8478	0.4804
8479	-0.1934
8480	0.6915
8481	-0.7147
8482	0.08075
8483	-0.1888
8484	-0.05792
8485	0.6621
8486	0.7753
8487	0.1252
8488	0.4985
8489	-0.5749
8490	0.3275
8491	0.1405
8492	0.1311
8493	0.3465
8494	-0.1175
8495	0.04574
8496	-0.7396
8497	-0.0959
8498	-0.08991
8499	-0.2575
8500	-0.01063
8501	0.03376
8502	0.1879
8503	0.2174
8504	-0.1168
8505	-0.2696
8506	0.3056
8507	-0.1741
8508	-0.5752
8509	-0.1754
8510	0.2734
8511	0.6506
8512	-3.008E-4
8513	0.7786
8514	-0.6614
8515	0.243
8516	0.4552
8517	0.08308
8518	0.01485
8519	0.2195
8520	-0.3614
8521	-0.03006
8522	0.4275
8523	-0.3239
8524	0.3832
8525	-0.4967
8526	0.2439
8527	0.6394
8528	-0.1152
8529	0.8039
8530	0.605
8531	0.3285
8532	0.096
8533	0.08023
8534	0.5333
8535	-0.1279
8536	0.188
8537	-0.4994
8538	-0.08794
8539	-0.6292
8540	0.02783
8541	-0.487
8542	-0.2564
8543	-0.04401
8544	0.04013
8545	-0.1215
8546	-0.1704
8547	0.9644
8548	0.7385
8549	0.366
8550	0.0883
8551	-0.2126
8552	-0.3015
8553	-0.4273
8554	-0.2006
8555	0.2888
8556	0.08419
8557	-0.1036
8558	0.7004
8559	-0.553
8560	-0.1517
8561	0.1348
8562	-0.074
8563	0.5523
8564	-0.373
8565	0.3141
8566	-0.2259
8567	0.5201
8568	0.3617
8569	0.06303
8570	0.3957
8571	1.153
8572	0.08003
8573	0.3497
8574	0.2689
8575	0.4236
8576	0.3405
8577	0.3087
8578	-0.33
8579	0.2366
8580	0.3083
8581	0.3478
8582	-0.2397
8583	-0.06467
8584	-0.8949
8585	-0.0281
8586	0.3768
8587	-0.159
8588	-0.3566
8589	-0.2044
8590	-0.01741
8591	-0.5077
8592	4.497E-4
8593	0.07783
8594	0.01126
8595	-0.6729
8596	-0.4136
8597	-0.0419
8598	-0.1738
8599	-0.3906
8600	-0.3755
8601	0.5071
8602	0.1308
8603	-0.2631
8604	-0.393
8605	-0.2202
8606	0.04534
8607	-0.2474
8608	-0.4316
8609	0.01667
8610	-0.0915
8611	-0.07354
8612	0.5171
8613	-0.217
8614	-0.4829
8615	0.4713
8616	0.5332
8617	-0.04146
8618	0.04865
8619	0.05362
8620	-0.2267
8621	0.2231
8622	-0.4441
8623	0.2208
8624	0.2073
8625	-0.2543
8626	0.01374
8627	0.005862
8628	0.455
8629	0.9734
8630	0.8071
8631	0.631
8632	0.2336
8633	-0.6393
8634	-0.3525
8635	-0.009021
8636	-0.1632
8637	1.135
8638	-0.4956
8639	-0.885
8640	-0.4461
8641	-0.1668
8642	-0.05699
8643	-0.1013
8644	-0.2926
8645	-0.4269
8646	0.3409
8647	0.02361
8648	0.1018
8649	-0.4361
8650	0.08657
8651	0.1687
8652	0.001177
8653	-0.1177
8654	0.4343
8655	0.4783
8656	-0.006496
8657	-0.1904
8658	-0.008774
8659	-0.05027
8660	-0.4526
8661	-0.1982
8662	0.4587
8663	0.4624
8664	-0.1619
8665	0.2349
8666	0.1163
8667	-0.1395
8668	0.1286
8669	-0.804
8670	0.9221
8671	0.596
8672	0.6127
8673	-0.07245
8674	0.1866
8675	-0.2468
8676	-0.2414
8677	0.6109
8678	-0.2652
8679	-0.4638
8680	0.1391
8681	0.274
8682	-0.2549
8683	0.6289
8684	-0.02678
8685	0.3577
8686	-0.2385
8687	0.265
8688	-0.9295
8689	-0.59
8690	0.1148
8691	-0.2643
8692	0.3192
8693	0.6256
8694	0.4861
8695	0.05328
8696	0.04268
8697	-0.2351
8698	-0.3634
8699	0.186
8700	0.1431
8701	0.2317
8702	0.1265
8703	-0.2058
8704	0.3009
8705	-0.02955
8706	0.06682
8707	0.07419
8708	-0.032
8709	0.4489
8710	0.06266
8711	0.4464
8712	-0.5055
8713	0.1343
8714	0.4594
8715	-0.3316
8716	-0.2108
8717	0.4554
8718	-0.1636
8719	-0.4198
8720	-0.3528
8721	-0.2274
8722	0.7287
8723	0.455
8724	0.03577
8725	0.1339
8726	0.3145
8727	0.1232
8728	-0.5311
8729	0.6329
8730	0.6835
8731	0.5686
8732	0.3331
8733	0.3347
8734	-0.2428
8735	0.2906
8736	-0.1471
8737	0.2809
8738	-0.112
8739	0.8531
8740	0.126
8741	-0.1214
8742	0.3862
8743	0.001937
8744	0.1957
8745	-0.2937
8746	0.04116
8747	-0.08206
8748	-0.3116
8749	0.6838
8750	-0.4771
8751	0.09374
8752	-0.7626
8753	-0.7665
8754	-0.8028
8755	1.208
8756	0.4243
8757	0.1094
8758	0.2791
8759	-0.6437
8760	-0.2358
8761	0.2117
8762	-0.0895
8763	-0.2033
8764	0.2799
8765	0.5076
8766	0.2874
8767	0.6637
8768	-0.2236
8769	0.2634
8770	-0.1983
8771	0.07438
8772	0.2527
8773	0.469
8774	0.1821
8775	0.1311
8776	0.4891
8777	-0.2765
8778	0.8051
8779	-0.1886
8780	0.04427
8781	-0.2235
8782	-0.06371
8783	0.5947
8784	-0.1297
8785	0.6556
8786	0.776
8787	-0.4279
8788	0.1701
8789	0.2329
8790	0.04842
8791	0.9414
8792	0.1311
8793	-0.05514
8794	0.3213
8795	-0.4294
8796	0.3122
8797	0.4533
8798	0.5019
8799	0.3092
8800	0.2382
8801	0.0288
8802	-0.3843
8803	-0.06417
8804	0.3755
8805	-0.859
8806	-0.2637
8807	-0.009676
8808	0.237
8809	0.2584
8810	-0.3264
8811	0.2608
8812	-0.4429
8813	-0.0682
8814	0.242
8815	-0.07121
8816	1.02
8817	-0.02978
8818	0.3325
8819	0.08062
8820	0.1961
8821	0.08633
8822	0.2326
8823	-0.3413
8824	0.4159
8825	0.01176
8826	-0.1751
8827	-0.2957
8828	-0.3513
